,gaze_x,gaze_y
2033,1011,337
2034,1009,339
2035,1004,341
2036,1005,342
2037,1006,342
2038,1010,338
2039,988,339
2040,976,327
2041,973,327
2042,973,329
2043,970,320
2044,975,323
2045,758,816
2046,931,587
2047,980,479
2048,1055,393
2049,1013,369
2050,1003,366
2051,997,363
2052,1013,333
2053,1011,328
2054,1084,295
2055,1034,320
2056,1041,319
2057,1044,322
2058,1046,340
2059,1059,339
2060,1041,340
2061,1008,328
2062,1007,319
2063,1007,319
2064,1009,312
2065,1012,304
2066,1015,301
2067,1015,301
2068,1016,300
2069,1017,299
2070,1020,301
2071,1022,296
2072,1024,293
2073,1026,293
2074,1027,292
2075,1025,294
2076,1022,310
2077,1020,313
2078,1020,314
2079,1020,316
2080,1019,317
2081,1023,312
2082,1026,312
2083,1021,324
2084,1023,320
2085,1028,312
2086,1039,304
2087,1040,285
2088,1039,282
2089,1039,282
2090,1033,289
2091,1034,286
2092,1032,286
2093,1031,285
2094,1036,279
2095,1040,276
2096,1043,276
2097,1045,277
2098,1045,277
2099,1040,283
2100,1014,293
2101,1014,292
2102,1012,290
2103,1005,294
2104,1008,285
2105,999,291
2106,993,294
2107,1038,277
2108,1075,257
2109,1059,283
2110,1042,299
2111,1021,314
2112,1023,310
2113,1002,321
2114,1000,310
2115,999,304
2116,997,300
2117,996,258
2118,996,237
2119,1007,234
2120,1004,242
2121,999,248
2122,999,251
2123,998,262
2124,992,268
2125,998,246
2126,997,240
2127,1002,225
2128,998,222
2129,995,222
2130,984,233
2131,980,230
2132,961,258
2133,949,272
2134,949,284
2135,951,292
2136,951,300
2137,950,304
2138,951,303
2139,959,286
2140,994,131
2141,993,169
2142,992,218
2143,987,218
2144,984,221
2145,979,235
2146,947,239
2147,923,248
2148,920,247
2149,926,253
2150,938,261
2151,941,268
2152,953,270
2153,970,268
2154,978,275
2155,1103,157
2156,1091,183
2157,1074,216
2158,1058,251
2159,1052,261
2160,1055,258
2161,1059,256
2162,1057,257
2163,1048,266
2164,1051,258
2165,1039,261
2166,1005,284
2167,995,288
2168,995,287
2169,994,283
2170,993,277
2171,1000,294
2172,1005,305
2173,1002,314
2174,998,313
2175,999,318
2176,998,322
2177,1004,311
2178,1007,297
2179,1005,280
2180,1005,255
2181,1004,252
2182,1001,256
2183,1001,258
2184,1003,260
2185,1005,261
2186,1005,261
2187,1008,253
2188,1009,251
2189,1010,248
2190,1006,250
2191,1006,249
2192,1004,251
2193,1003,255
2194,1002,259
2195,1016,252
2196,1020,249
2197,1022,247
2198,1022,249
2199,1022,247
2200,1020,250
2201,1018,251
2202,1013,254
2203,1066,242
2204,1152,305
2205,1213,439
2206,1395,859
2207,1393,889
2208,1305,817
2209,1242,741
2210,1189,686
2211,1157,657
2212,1136,629
2213,1124,609
2214,1126,605
2215,1126,602
2216,1125,597
2217,1124,591
2218,1197,572
2219,1198,575
2220,1198,578
2221,1198,580
2222,1199,582
2223,1201,586
2224,1205,587
2225,1211,587
2226,1215,586
2227,1218,586
2228,1220,585
2229,1181,583
2230,1160,580
2231,1156,581
2232,1157,583
2233,1158,583
2234,1186,581
2235,1197,581
2236,1201,582
2237,1202,582
2238,1203,582
2239,1204,582
2240,1205,583
2241,1207,584
2242,1180,589
2243,1174,590
2244,1172,593
2245,1173,595
2246,1175,596
2247,1176,597
2248,1182,598
2249,1188,599
2250,1195,604
2251,1152,584
2252,1100,554
2253,1091,548
2254,1091,544
2255,1091,543
2256,1092,542
2257,1090,519
2258,1094,507
2259,1109,508
2260,1117,510
2261,1120,512
2262,1121,508
2263,1123,505
2264,1127,502
2265,1102,490
2266,1084,468
2267,1111,450
2268,1112,454
2269,1103,452
2270,1111,452
2271,1113,453
2272,1116,452
2273,1113,452
2274,1123,460
2275,1116,454
2276,1119,456
2277,1104,470
2278,1128,481
2279,1127,487
2280,1128,489
2281,1137,474
2282,1136,474
2283,1135,474
2284,1133,475
2285,1129,483
2286,1126,490
2287,1125,490
2288,1158,464
2289,1152,470
2290,1133,486
2291,1145,467
2292,1125,479
2293,1103,494
2294,1097,494
2295,1093,494
2296,1118,483
2297,1132,484
2298,1152,465
2299,1154,464
2300,1149,467
2301,1183,503
2302,1225,526
2303,1248,500
2304,1238,504
2305,1226,502
2306,1185,511
2307,1186,508
2308,1185,509
2309,1184,512
2310,1179,517
2311,1178,519
2312,1177,520
2313,1178,521
2314,1178,518
2315,1030,505
2316,976,511
2317,975,510
2318,982,506
2319,986,503
2320,996,501
2321,1008,504
2322,1017,503
2323,1021,502
2324,1025,502
2325,1031,501
2326,1055,484
2327,1059,486
2328,1070,487
2329,1069,496
2330,1071,503
2331,1072,508
2332,1073,511
2333,1075,513
2334,1075,514
2335,1077,514
2336,1077,515
2337,1080,521
2338,1086,528
2339,1046,489
2340,974,429
2341,733,121
2342,800,248
2343,978,234
2344,936,284
2345,946,297
2346,974,289
2347,1012,270
2348,1015,271
2349,993,283
2350,995,285
2351,982,313
2352,980,296
2353,988,281
2354,992,263
2355,991,262
2356,964,286
2357,988,262
2358,990,644
2359,1388,825
2360,1297,748
2361,1213,654
2362,1163,615
2363,1143,573
2364,1204,477
2365,1155,429
2366,1083,448
2367,1077,440
2368,1067,449
2369,1063,444
2370,1069,443
2371,1090,440
2372,1130,463
2373,1121,447
2374,1094,454
2375,1102,457
2376,1111,454
2377,1133,444
2378,1139,447
2379,1140,448
2380,1133,450
2381,1131,452
2382,1142,448
2383,1091,456
2384,1060,484
2385,1074,468
2386,1075,468
2387,1073,473
2388,1079,471
2389,1080,471
2390,1073,477
2391,1082,478
2392,1088,479
2393,1083,488
2394,1085,493
2395,1086,498
2396,1170,493
2397,1132,523
2398,1130,527
2399,1129,526
2400,1194,525
2401,1267,499
2402,1271,500
2403,1275,500
2404,1267,501
2405,1259,505
2406,1239,520
2407,1236,521
2408,1228,530
2409,1221,533
2410,1218,530
2411,1216,527
2412,1212,525
2413,1209,524
2414,1206,524
2415,1215,532
2416,1225,533
2417,1238,532
2418,1244,534
2419,1249,538
2420,1254,543
2421,1301,496
2422,1297,510
2423,1319,502
2424,1296,518
2425,1283,534
2426,1234,521
2427,1160,525
2428,1153,526
2429,1229,544
2430,1260,547
2431,1302,501
2432,1286,504
2433,1274,509
2434,1272,516
2435,1278,524
2436,1266,535
2437,1265,533
2438,1266,535
2439,1124,525
2440,1081,531
2441,1097,549
2442,1135,577
2443,1110,480
2444,855,236
2445,794,218
2446,925,261
2447,1062,236
2448,987,261
2449,976,267
2450,985,259
2451,985,260
2452,1001,244
2453,1001,243
2454,992,258
2455,983,275
2456,978,273
2457,972,271
2458,970,272
2459,969,288
2460,961,272
2461,954,265
2462,945,260
2463,944,259
2464,942,260
2465,944,259
2466,946,258
2467,949,257
2468,931,258
2469,829,332
2470,940,250
2471,942,250
2472,941,249
2473,942,269
2474,942,268
2475,935,249
2476,784,355
2477,935,261
2478,928,208
2479,926,264
2480,927,263
2481,921,259
2482,900,252
2483,877,244
2484,864,241
2485,925,318
2486,1408,761
2487,1266,668
2488,1166,601
2489,1170,530
2490,1125,516
2491,1009,497
2492,1019,459
2493,1021,448
2494,1014,434
2495,1007,440
2496,995,450
2497,996,450
2498,1003,440
2499,1025,426
2500,1144,388
2501,1173,375
2502,1133,445
2503,1103,418
2504,1090,432
2505,1097,428
2506,1098,430
2507,1099,428
2508,1099,426
2509,1100,425
2510,1092,441
2511,1062,468
2512,1082,437
2513,1080,441
2514,1084,442
2515,1089,442
2516,1089,444
2517,1087,455
2518,1087,462
2519,1086,470
2520,1088,472
2521,1091,475
2522,1096,478
2523,1095,500
2524,1088,515
2525,1087,517
2526,1087,518
2527,1088,517
2528,1089,517
2529,1090,516
2530,1091,517
2531,1092,517
2532,1091,517
2533,1091,518
2534,1091,519
2535,1092,519
2536,1102,515
2537,1109,510
2538,1109,508
2539,1109,504
2540,1113,489
2541,1115,472
2542,1114,487
2543,1117,479
2544,1131,461
2545,1127,466
2546,1096,479
2547,1075,488
2548,1080,467
2549,1074,470
2550,1071,481
2551,1068,487
2552,1063,497
2553,1068,494
2554,1074,493
2555,1078,495
2556,1080,497
2557,1086,491
2558,1082,497
2559,1153,493
2560,1344,443
2561,1298,489
2562,1265,494
2563,1256,503
2564,1264,499
2565,1242,526
2566,1246,520
2567,1252,515
2568,1253,515
2569,1257,513
2570,1253,516
2571,1151,504
2572,1133,509
2573,1129,514
2574,1130,514
2575,1136,504
2576,1137,501
2577,1114,503
2578,1127,488
2579,1138,490
2580,1137,488
2581,1132,488
2582,1126,487
2583,1136,485
2584,1130,516
2585,1065,460
2586,621,129
2587,752,234
2588,907,242
2589,949,257
2590,935,230
2591,920,218
2592,917,217
2593,908,218
2594,881,213
2595,868,212
2596,869,207
2597,866,205
2598,864,204
2599,864,208
2600,862,209
2601,861,209
2602,861,209
2603,863,202
2604,863,201
2605,858,201
2606,853,196
2607,851,196
2608,843,192
2609,840,191
2610,845,185
2611,846,186
2612,850,182
2613,855,186
2614,856,186
2615,855,183
2616,847,180
2617,828,128
2618,1095,369
2619,1266,685
2620,1209,635
2621,1165,601
2622,1144,569
2623,1132,542
2624,1123,536
2625,1115,535
2626,1112,533
2627,1109,528
2628,1119,511
2629,1119,506
2630,1119,504
2631,1120,502
2632,1122,500
2633,1112,511
2634,1112,511
2635,1112,510
2636,1112,507
2637,1112,506
2638,1112,508
2639,1128,517
2640,1137,521
2641,1137,522
2642,1137,522
2643,1130,520
2644,1110,526
2645,1108,526
2646,1108,527
2647,1108,528
2648,1110,525
2649,1112,524
2650,1113,526
2651,1110,529
2652,1109,532
2653,1106,537
2654,1102,544
2655,1083,533
2656,1076,538
2657,1076,543
2658,1076,546
2659,1076,548
2660,1077,555
2661,1078,558
2662,1077,558
2663,1074,559
2664,1075,558
2665,1072,558
2666,1072,561
2667,1126,537
2668,1132,536
2669,1132,536
2670,1134,533
2671,1135,532
2672,1137,531
2673,1139,531
2674,1141,531
2675,1142,533
2676,1126,537
2677,1110,541
2678,1105,544
2679,1104,543
2680,1104,541
2681,1101,539
2682,1100,538
2683,1100,535
2684,1101,533
2685,1102,530
2686,1103,530
2687,1185,466
2688,1133,506
2689,1104,534
2690,1096,532
2691,1089,534
2692,1088,535
2693,1077,534
2694,1075,536
2695,1091,545
2696,1099,536
2697,1095,534
2698,1089,533
2699,1082,533
2700,1066,540
2701,1065,530
2702,1062,531
2703,1082,511
2704,1093,499
2705,1115,471
2706,1111,472
2707,1092,484
2708,1041,500
2709,1034,502
2710,1034,499
2711,1056,477
2712,1076,472
2713,1104,478
2714,1109,494
2715,1114,497
2716,1130,481
2717,1128,482
2718,1126,483
2719,1126,482
2720,1125,482
2721,1115,493
2722,1113,494
2723,1114,497
2724,1123,497
2725,1128,503
2726,1131,507
2727,1132,511
2728,1143,500
2729,1138,503
2730,1147,494
2731,1148,493
2732,1150,493
2733,1142,497
2734,1147,494
2735,1148,493
2736,1154,489
2737,1158,485
2738,1161,480
2739,1169,480
2740,1096,542
2741,1093,547
2742,1093,547
2743,1064,550
2744,1060,559
2745,1058,554
2746,1055,545
2747,1052,539
2748,1051,535
2749,1048,530
2750,1056,514
2751,1061,507
2752,1088,514
2753,1223,530
2754,1233,529
2755,1232,527
2756,1214,520
2757,1222,525
2758,1224,528
2759,1223,529
2760,1225,531
2761,1230,543
2762,1129,492
2763,725,361
2764,710,213
2765,782,253
2766,886,253
2767,862,235
2768,866,230
2769,851,236
2770,852,240
2771,861,229
2772,873,226
2773,878,224
2774,883,222
2775,884,222
2776,881,212
2777,878,212
2778,868,211
2779,863,212
2780,866,213
2781,867,215
2782,866,216
2783,866,219
2784,865,221
2785,864,223
2786,862,225
2787,861,229
2788,859,231
2789,858,232
2790,857,235
2791,854,235
2792,842,235
2793,800,204
2794,917,221
2795,1559,674
2796,1265,750
2797,1348,879
2798,1222,720
2799,1160,651
2800,1128,616
2801,1113,590
2802,1094,550
2803,1077,521
2804,1101,490
2805,1094,490
2806,1086,492
2807,1081,492
2808,1079,489
2809,1067,502
2810,1117,499
2811,1145,482
2812,1147,480
2813,1141,481
2814,1137,485
2815,1132,487
2816,1123,499
2817,1117,505
2818,1116,505
2819,1115,504
2820,1134,502
2821,1135,506
2822,1137,507
2823,1138,509
2824,1139,513
2825,1139,516
2826,1255,404
2827,1201,436
2828,1166,465
2829,1152,497
2830,1139,493
2831,1124,501
2832,1122,507
2833,1121,509
2834,1118,510
2835,1114,510
2836,1102,517
2837,1102,509
2838,1104,505
2839,1111,493
2840,1113,493
2841,1114,493
2842,1116,492
2843,1107,499
2844,1075,523
2845,1069,525
2846,1068,524
2847,1068,523
2848,1067,522
2849,1067,521
2850,1067,522
2851,1114,523
2852,1130,527
2853,1141,529
2854,1142,529
2855,1141,530
2856,1134,529
2857,1129,528
2858,1124,529
2859,1120,530
2860,1068,538
2861,1057,546
2862,1057,550
2863,1056,550
2864,1055,550
2865,1053,552
2866,1054,553
2867,1056,554
2868,1057,554
2869,1057,554
2870,1057,552
2871,1054,552
2872,1052,552
2873,1056,551
2874,1057,550
2875,1059,551
2876,1061,550
2877,1064,548
2878,1062,547
2879,1060,546
2880,1060,544
2881,1051,542
2882,1042,541
2883,1040,542
2884,1036,540
2885,1035,540
2886,1033,539
2887,1047,518
2888,1171,558
2889,1187,567
2890,1184,566
2891,1189,565
2892,1197,559
2893,1199,555
2894,1200,550
2895,1209,529
2896,1211,529
2897,1212,529
2898,1214,532
2899,1214,535
2900,1214,545
2901,1220,556
2902,1221,560
2903,1237,590
2904,1116,492
2905,879,311
2906,762,253
2907,729,261
2908,831,266
2909,884,284
2910,915,292
2911,929,296
2912,988,234
2913,963,253
2914,974,252
2915,965,267
2916,963,337
2917,965,340
2918,802,386
2919,951,295
2920,946,300
2921,945,301
2922,944,301
2923,967,283
2924,957,293
2925,970,279
2926,991,270
2927,984,273
2928,979,279
2929,983,290
2930,974,291
2931,957,268
2932,954,268
2933,944,272
2934,939,275
2935,947,271
2936,950,269
2937,956,268
2938,959,269
2939,958,269
2940,949,267
2941,944,268
2942,935,272
2943,927,276
2944,926,274
2945,1025,250
2946,989,298
2947,958,303
2948,944,309
2949,945,301
2950,933,302
2951,926,298
2952,937,297
2953,977,393
2954,1323,660
2955,1487,843
2956,1389,789
2957,1299,696
2958,1252,654
2959,1226,625
2960,1213,580
2961,1193,560
2962,1223,513
2963,1203,506
2964,1204,515
2965,1200,517
2966,1206,498
2967,1169,446
2968,1155,381
2969,1145,399
2970,1140,396
2971,1144,381
2972,1150,364
2973,1158,349
2974,1171,329
2975,1172,327
2976,1158,348
2977,1128,391
2978,1137,384
2979,1150,370
2980,1144,454
2981,1143,501
2982,1155,488
2983,1151,490
2984,1144,491
2985,1137,492
2986,1133,492
2987,1125,502
2988,1121,506
2989,1127,506
2990,1132,505
2991,1133,500
2992,1132,498
2993,1132,498
2994,1125,497
2995,1126,490
2996,1129,486
2997,1130,485
2998,1130,486
2999,1130,486
3000,1129,486
3001,1142,536
3002,1152,562
3003,1143,562
3004,1141,561
3005,1151,546
3006,1150,543
3007,1149,540
3008,1150,540
3009,1151,538
3010,1141,549
3011,1140,552
3012,1141,553
3013,1150,540
3014,1152,541
3015,1130,484
3016,1104,404
3017,1102,393
3018,1104,397
3019,1104,400
3020,1105,403
3021,1106,407
3022,1070,409
3023,1055,404
3024,1074,373
3025,1070,375
3026,1071,369
3027,1049,410
3028,989,402
3029,998,415
3030,1007,419
3031,1015,426
3032,1022,428
3033,1041,411
3034,1046,412
3035,1049,415
3036,1050,415
3037,1043,424
3038,1062,435
3039,1074,432
3040,1080,431
3041,1082,432
3042,1082,432
3043,1081,432
3044,1079,430
3045,1086,435
3046,1099,439
3047,1106,441
3048,1107,443
3049,1108,445
3050,1110,451
3051,1110,453
3052,1111,457
3053,1112,461
3054,1114,468
3055,1114,471
3056,1113,471
3057,1114,473
3058,1122,459
3059,1131,437
3060,1135,433
3061,1136,432
3062,1107,462
3063,1111,455
3064,1082,428
3065,1067,422
3066,1062,424
3067,1049,434
3068,1027,459
3069,1041,452
3070,1041,453
3071,1041,455
3072,1041,457
3073,1139,489
3074,1153,492
3075,1157,491
3076,1151,485
3077,1142,482
3078,1153,454
3079,1147,452
3080,1141,460
3081,1139,461
3082,1143,470
3083,1153,490
3084,1169,511
3085,1125,429
3086,776,643
3087,647,209
3088,641,181
3089,785,223
3090,951,276
3091,988,292
3092,1040,300
3093,1062,299
3094,1084,275
3095,1090,274
3096,1117,242
3097,1118,245
3098,1111,257
3099,1095,273
3100,1072,285
3101,1083,266
3102,1082,257
3103,1081,252
3104,1057,264
3105,1041,283
3106,1056,261
3107,1052,252
3108,1019,271
3109,991,315
3110,974,317
3111,958,302
3112,962,222
3113,905,280
3114,879,246
3115,608,547
3116,1099,597
3117,1190,564
3118,1118,505
3119,1099,435
3120,1042,442
3121,1032,420
3122,1027,425
3123,1041,407
3124,1046,397
3125,1037,392
3126,1055,366
3127,1058,360
3128,1044,378
3129,1060,376
3130,1084,366
3131,1080,372
3132,1079,372
3133,1097,352
3134,1094,368
3135,1101,361
3136,1042,361
3137,1015,373
3138,1013,373
3139,1015,372
3140,1018,369
3141,1019,368
3142,1020,365
3143,1021,362
3144,1022,360
3145,1022,361
3146,1024,362
3147,1027,366
3148,1030,370
3149,1033,375
3150,1036,375
3151,1064,388
3152,1112,388
3153,1115,373
3154,1116,379
3155,1129,363
3156,1079,405
3157,1111,373
3158,1101,385
3159,1112,389
3160,1095,403
3161,1103,409
3162,1129,434
3163,1106,427
3164,1092,434
3165,1086,435
3166,1082,440
3167,1078,445
3168,1079,444
3169,1089,435
3170,1087,438
3171,1086,439
3172,1087,437
3173,1131,444
3174,1130,448
3175,1128,450
3176,1125,451
3177,1117,459
3178,1106,455
3179,1099,446
3180,1107,427
3181,1104,425
3182,1109,420
3183,1111,419
3184,1111,422
3185,1116,420
3186,1114,423
3187,1142,374
3188,1129,433
3189,1121,429
3190,1104,432
3191,1091,448
3192,1091,451
3193,1117,430
3194,1114,428
3195,1122,437
3196,1116,432
3197,1101,427
3198,1086,429
3199,1081,434
3200,1070,443
3201,1075,437
3202,1075,435
3203,1125,459
3204,1132,470
3205,1132,473
3206,1132,472
3207,1144,458
3208,1159,449
3209,1178,453
3210,1194,472
3211,1196,463
3212,1116,432
3213,1140,442
3214,1128,430
3215,1113,421
3216,1091,426
3217,1081,431
3218,1084,424
3219,1083,426
3220,1080,433
3221,1106,430
3222,1112,428
3223,1109,427
3224,1109,427
3225,1110,426
3226,1110,425
3227,1105,423
3228,1102,424
3229,1099,425
3230,1105,413
3231,1106,412
3232,1103,417
3233,1104,417
3234,1103,420
3235,1095,430
3236,1103,424
3237,1105,425
3238,1106,426
3239,1099,435
3240,1102,435
3241,1098,443
3242,1097,444
3243,1087,451
3244,1074,457
3245,1092,430
3246,1102,421
3247,1100,420
3248,1096,420
3249,1097,418
3250,1085,427
3251,1080,433
3252,1087,443
3253,1107,431
3254,1112,430
3255,1110,437
3256,1110,441
3257,1112,442
3258,1104,455
3259,1103,454
3260,1103,454
3261,1106,459
3262,1106,466
3263,1107,472
3264,1111,469
3265,1122,460
3266,1123,461
3267,1154,467
3268,1180,480
3269,1185,482
3270,1185,483
3271,1184,483
3272,1183,483
3273,1181,482
3274,1179,482
3275,1173,481
3276,1144,460
3277,1118,459
3278,1113,461
3279,1110,463
3280,1109,462
3281,1102,467
3282,1106,468
3283,1115,462
3284,1119,460
3285,1123,459
3286,1136,457
3287,1139,462
3288,1126,446
3289,1121,448
3290,1107,441
3291,1137,422
3292,1122,459
3293,1108,460
3294,1110,466
3295,1109,469
3296,1110,476
3297,1101,469
3298,1114,480
3299,1104,471
3300,1090,465
3301,1123,475
3302,1133,488
3303,1137,488
3304,1139,485
3305,1139,484
3306,1138,485
3307,1136,484
3308,1134,485
3309,1131,483
3310,1126,478
3311,1118,475
3312,1111,474
3313,1152,483
3314,1167,486
3315,1174,487
3316,1175,486
3317,1170,486
3318,1166,485
3319,1164,485
3320,1161,486
3321,1158,487
3322,1147,490
3323,1162,478
3324,1176,460
3325,1192,455
3326,1144,468
3327,1122,481
3328,1117,485
3329,1116,486
3330,1117,485
3331,1118,487
3332,1115,484
3333,1113,485
3334,1112,484
3335,1108,484
3336,1104,485
3337,1102,490
3338,1103,491
3339,1107,483
3340,1117,475
3341,1113,475
3342,1123,462
3343,1130,459
3344,1118,452
3345,1107,454
3346,1101,456
3347,1093,464
3348,1089,475
3349,1090,475
3350,1091,475
3351,1093,476
3352,1097,478
3353,1100,469
3354,1103,469
3355,1105,470
3356,1106,470
3357,1106,472
3358,1105,479
3359,1105,488
3360,1107,492
3361,1111,483
3362,1110,483
3363,1119,465
3364,1049,505
3365,1045,507
3366,1048,501
3367,1064,483
3368,1069,479
3369,1068,475
3370,1062,478
3371,1056,480
3372,1048,480
3373,1043,479
3374,1048,472
3375,1052,468
3376,1053,466
3377,1048,460
3378,1118,445
3379,1113,446
3380,1094,459
3381,1090,463
3382,1091,464
3383,1085,474
3384,1082,478
3385,1082,479
3386,1081,478
3387,1082,480
3388,1110,483
3389,1117,473
3390,1115,474
3391,1126,464
3392,1126,465
3393,1128,465
3394,1119,466
3395,1123,465
3396,1127,464
3397,1129,464
3398,1119,465
3399,1116,466
3400,1121,464
3401,1118,465
3402,1115,466
